bls_series_id,bls_item_code,bls_item_name,area_code,area_name,year,period,date,price_usd,grams_per_priced_unit,edible_fraction,edible_grams_per_priced_unit,price_per_100g_usd,fdc_id,fdc_description,protein_g_per_100g,fiber_g_per_100g,protein_g_per_dollar,fiber_g_per_dollar,value_source
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2023,M01,2023-01-01,0.540,453.6,1,453.6,0.1190,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,86.52,22.68,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2023,M02,2023-02-01,0.550,453.6,1,453.6,0.1213,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,84.95,22.27,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2023,M03,2023-03-01,0.546,453.6,1,453.6,0.1204,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,85.57,22.43,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2023,M04,2023-04-01,0.542,453.6,1,453.6,0.1195,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,86.20,22.60,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2023,M05,2023-05-01,0.544,453.6,1,453.6,0.1199,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,85.88,22.51,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2023,M06,2023-06-01,0.551,453.6,1,453.6,0.1215,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,84.79,22.23,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2023,M07,2023-07-01,0.564,453.6,1,453.6,0.1243,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,82.84,21.71,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2023,M08,2023-08-01,0.566,453.6,1,453.6,0.1248,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,82.55,21.64,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2023,M09,2023-09-01,0.565,453.6,1,453.6,0.1246,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,82.69,21.68,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2023,M10,2023-10-01,0.562,453.6,1,453.6,0.1239,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,83.13,21.79,portal-data (3 sig figs)
